cname,cabr,ccode,year,formalconstit,writconstit,ineffect,cease,amend,amfrmlconv,amexec,amleg,amregprov,rat,ratfrmlconv,ratexec,ratleg,ratref,ratregprov,amyear,leg,legcham,lowcham,upcham,chamother,uppub,upselect,upexec,lowpub,lowselect,lowexec,proppub,propexec,propleg,execveto,legveto,removeexec,removeleg,execforce,exectax,execbudget,court,remove,life,courtexec,courtleg,centralbank,dirterm,bankpol,elecexec,elecleg,elecrefer,exleg,execindep,execappoint,milpm,milpres,milnone,legpm,legpres,legnone,callpm,callpres,callnone,schedexec,schedleg,schedboth,schedna,lpartynom,lprimary,lselfnom,lpetition,lexecnom,epartynom,eprimary,eselfnom,epetition,banned,banethnic,banrelig,bansys,banall,stateparty,suffage,suffgen,suffprop,suffparty,suffethrel,suffcrim,suffreg,suffother,election,electexec,electleg,electboth,legcompet,execcompet,electboy,electprot,postprot,legelig,execelig,estabcon_year,execpocketveto,id,estabcon,ceasedate,legelecdate,exelecdate,rattreaty,appelec,whoby,govstruct,regstruct,bankdir,electtime,elecperiod,reservedseat,reservedby,lelecsystem,eelect,eelectrules,parties,electpost,electdelay,protestpart,lastamend,timeineffect,constage,milother,legother,callother,gwno
Nigeria,NIG,475,1969,1,1,1,0,1,0,1,.e,0,0,0,0,.e,0,0,0,0,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,1,1,0,0,.e,1,.a,1,0,.e,0,.e,.e,1,0,1,0,.e,0,0,0,1,0,0,.e,.e,1,.e,.e,.e,.e,.e,.j,.j,.j,.j,1,.n,.n,.n,.n,0,0,0,0,0,0,0,0,0,0,.o,.e,.e,.e,.a,.o,.o,.o,.o,.o,1966,missing,475 1969,17jan1966,.c,.e,.a,.e,1,2,3,2,1,1,.a,.e,,.e,.a,.j,.e,.o,.o,.o,1,8,3,0,0,0,475
Nigeria,NIG,475,1970,1,1,1,0,1,0,1,.e,0,0,0,0,.e,0,0,0,0,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,1,1,0,0,.e,1,.a,1,0,.e,0,.e,.e,1,0,1,0,.e,0,0,0,1,0,0,.e,.e,1,.e,.e,.e,.e,.e,.j,.j,.j,.j,1,.n,.n,.n,.n,0,0,0,0,0,0,0,0,0,0,.o,.e,.e,.e,.a,.o,.o,.o,.o,.o,1966,missing,475 1970,17jan1966,.c,.e,.a,.e,1,2,3,2,1,1,.a,.e,,.e,.a,.j,.e,.o,.o,.o,2,9,4,0,0,0,475
Nigeria,NIG,475,1971,1,1,1,0,1,0,1,.e,0,0,0,0,.e,0,0,0,0,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,1,1,0,0,.e,1,.a,1,0,.e,0,.e,.e,1,0,1,0,.e,0,0,0,1,0,0,.e,.e,1,.e,.e,.e,.e,.e,.j,.j,.j,.j,1,.n,.n,.n,.n,0,0,0,0,0,0,0,0,0,0,.o,.e,.e,.e,.a,.o,.o,.o,.o,.o,1966,missing,475 1971,17jan1966,.c,.e,.a,.e,1,2,3,2,1,1,.a,.e,,.e,.a,.j,.e,.o,.o,.o,3,10,5,0,0,0,475
Nigeria,NIG,475,1972,1,1,1,0,1,0,1,.e,0,.a,0,0,.e,0,0,0,0,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,1,1,0,0,.e,1,.a,1,0,.e,0,.e,.e,1,0,0,0,.e,0,0,0,0,0,0,.e,.e,0,.e,.e,.e,.e,.e,.j,.j,.j,.j,1,.n,.n,.n,.n,0,0,0,0,0,0,0,0,0,0,.o,.e,.e,.e,.a,.o,.o,.o,.o,.o,1966,missing,475 1972,17jan1966,.c,.e,.a,.e,1,2,3,2,1,1,.a,.e,,.e,.a,.j,.e,.o,.o,.o,4,11,6,1,1,1,475
Nigeria,NIG,475,1973,1,1,1,0,1,0,1,.e,0,.a,0,0,.e,0,0,0,0,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,1,1,0,0,.e,1,.a,1,0,.e,0,.e,.e,1,0,0,0,.e,0,0,0,0,0,0,.e,.e,0,.e,.e,.e,.e,.e,.j,.j,.j,.j,1,.n,.n,.n,.n,0,0,0,0,0,0,0,0,0,0,.o,.e,.e,.e,.a,.o,.o,.o,.o,.o,1966,missing,475 1973,17jan1966,.c,.e,.a,.e,1,2,3,2,1,1,.a,.e,,.e,.a,.j,.e,.o,.o,.o,5,12,7,1,1,1,475
Nigeria,NIG,475,1974,1,1,1,0,1,0,1,.e,0,.a,0,0,.e,0,0,0,0,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,1,1,0,0,.e,1,.a,1,0,.e,0,.e,.e,1,0,0,0,.e,0,0,0,0,0,0,.e,.e,0,.e,.e,.e,.e,.e,.j,.j,.j,.j,1,.n,.n,.n,.n,0,0,0,0,0,0,0,0,0,0,.o,.e,.e,.e,.a,.o,.o,.o,.o,.o,1966,missing,475 1974,17jan1966,.c,.e,.a,.e,1,2,3,2,1,1,.a,.e,,.e,.a,.j,.e,.o,.o,.o,6,13,8,1,1,1,475
Nigeria,NIG,475,1975,1,1,1,0,1,0,1,.e,0,.a,0,0,.e,0,0,0,0,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,1,1,0,0,.e,1,.a,1,0,.e,0,.e,.e,1,0,0,0,.e,0,0,0,0,0,0,.e,.e,0,.e,.e,.e,.e,.e,.j,.j,.j,.j,1,.n,.n,.n,.n,0,0,0,0,0,0,0,0,0,0,.o,.e,.e,.e,.a,.o,.o,.o,.o,.o,1966,missing,475 1975,17jan1966,.c,.e,.a,.e,1,2,3,2,1,1,.a,.e,,.e,.a,.j,.e,.o,.o,.o,7,14,9,1,1,1,475
Nigeria,NIG,475,1976,1,1,1,0,1,0,1,.e,0,.a,0,0,.e,0,0,1,0,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,1,1,0,0,.e,1,.a,1,0,.e,0,.e,.e,1,0,0,0,.e,0,0,0,0,0,0,.e,.e,0,.e,.e,.e,.e,.e,.j,.j,.j,.j,1,.n,.n,.n,.n,.a,0,0,0,0,0,0,0,0,0,.o,.e,.e,.e,.a,.o,.o,.o,.o,.o,1975,missing,475 1976,23oct1975,.c,.e,.a,.e,1,2,3,2,1,1,.a,.e,,.e,.a,.j,.e,.o,.o,.o,8,15,1,1,1,1,475
Nigeria,NIG,475,1977,1,1,1,0,1,0,1,.e,0,.a,0,0,.e,0,0,0,0,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,1,1,0,0,.e,1,.a,1,0,.e,0,.e,.e,1,0,0,0,.e,0,0,0,0,0,0,.e,.e,0,.e,.e,.e,.e,.e,.j,.j,.j,.j,1,.n,.n,.n,.n,0,0,0,0,0,0,0,0,0,0,.o,.e,.e,.e,.a,.o,.o,.o,.o,.o,1975,missing,475 1977,23oct1975,.c,.e,.a,.e,1,2,3,2,1,1,.a,.e,,.e,.a,.j,.e,.o,.o,.o,0,16,2,1,1,1,475
Nigeria,NIG,475,1978,1,1,1,0,1,0,1,.e,0,.a,0,0,.e,0,0,0,0,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,1,1,0,0,.e,1,.a,1,0,.e,0,.e,.e,1,0,0,0,.e,0,0,0,0,0,0,.e,.e,0,.e,.e,.e,.e,.e,.j,.j,.j,.j,1,.n,.n,.n,.n,0,0,0,0,0,0,0,0,0,0,.o,.e,.e,.e,.a,.o,.o,.o,.o,.o,1975,missing,475 1978,23oct1975,.c,.e,.a,.e,1,2,3,2,1,1,.a,.e,,.e,.a,.j,.e,.o,.o,.o,1,17,3,1,1,1,475
Nigeria,NIG,475,1979,1,1,1,0,0,0,1,.e,0,.d,.d,.d,.d,.d,.d,1,0,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,1,1,0,0,.e,1,.a,1,1,.e,0,.e,.e,1,0,0,0,.e,0,0,0,0,0,0,.e,.e,0,.e,.e,.e,.e,.e,1,0,0,0,1,.n,.n,.n,.n,0,1,0,0,0,0,0,1,0,1,1,.e,.e,.e,1,0,0,.q,.e,35.3,1975,missing,475 1979,23oct1975,.c,.e,11aug1979,.e,1,2,3,2,1,1,1,.e,,.e,1,2,.e,3,.p,.p,2,18,4,1,1,1,475
Nigeria,NIG,475,1980,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,2,449,95,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,.a,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1979,Yes,475 1980,01oct1979,.c,.o,.a,1,1,3,3,2,3,3,1,3,.m,2,1,2,3,.o,.o,.o,0,19,1,0,0,0,475
Nigeria,NIG,475,1981,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,2,449,95,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,.a,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1979,Yes,475 1981,01oct1979,.c,.o,.a,1,1,3,3,2,3,3,1,3,.m,2,1,2,3,.o,.o,.o,1,20,2,0,0,0,475
Nigeria,NIG,475,1982,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,2,449,95,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,.a,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1979,Yes,475 1982,01oct1979,.c,.o,.a,1,1,3,3,2,3,3,1,3,.m,2,1,2,3,.o,.o,.o,2,21,3,0,0,0,475
Nigeria,NIG,475,1983,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,2,449,95,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,.a,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,.q,38.9,.a,1979,Yes,475 1983,01oct1979,.c,27aug1983,06aug1983,1,1,3,3,2,3,3,1,3,.m,2,1,1,3,3,2,3,3,22,4,0,0,0,475
Nigeria,NIG,475,1984,1,1,0,.a,.a,0,0,.e,0,.a,0,0,.e,0,0,.a,0,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,0,.g,.g,.g,.g,1,.a,1,0,.e,0,.e,.e,1,0,0,0,.e,0,0,0,0,0,0,.e,.e,0,.e,.e,.e,.e,.e,.j,.j,.j,.j,1,.n,.n,.n,.n,0,0,0,0,0,0,0,0,0,0,.o,.e,.e,.e,.a,.o,.o,.o,.o,.o,,missing,475 1984,.a,,.e,.a,.e,.g,.g,3,2,1,1,.a,.e,,.e,.a,.j,.e,.o,.o,.o,,23,,1,1,1,475
Nigeria,NIG,475,1985,1,1,1,0,1,0,0,.e,0,.a,0,0,.e,0,0,0,0,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,1,1,0,0,.e,1,.a,1,0,.e,0,.e,.e,1,0,0,0,.e,0,0,0,0,0,0,.e,.e,0,.e,.e,.e,.e,.e,.j,.j,.j,.j,1,.n,.n,.n,.n,0,0,0,0,0,0,0,0,0,0,.o,.e,.e,.e,.a,.o,.o,.o,.o,.o,1984,missing,475 1985,17feb1984,.c,.e,.a,.e,1,2,3,2,1,1,.a,.e,,.e,.a,.j,.e,.o,.o,.o,5,0,1,1,1,1,475
Nigeria,NIG,475,1986,1,1,1,0,1,0,0,.e,0,.a,0,0,.e,0,0,0,0,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,1,1,0,0,.e,1,.a,1,0,.e,0,.e,.e,1,0,0,0,.e,0,0,0,0,0,0,.e,.e,0,.e,.e,.e,.e,.e,.j,.j,.j,.j,1,.n,.n,.n,.n,0,0,0,0,0,0,0,0,0,0,.o,.e,.e,.e,.a,.o,.o,.o,.o,.o,1984,missing,475 1986,17feb1984,.c,.e,.a,.e,1,2,3,2,1,1,.a,.e,,.e,.a,.j,.e,.o,.o,.o,6,1,2,1,1,1,475
Nigeria,NIG,475,1987,1,1,1,0,1,0,0,.e,0,.a,0,0,.e,0,0,0,0,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,1,1,0,0,.e,1,.a,1,0,.e,0,.e,.e,1,0,0,0,.e,0,0,0,0,0,0,.e,.e,0,.e,.e,.e,.e,.e,.j,.j,.j,.j,1,.n,.n,.n,.n,.a,0,0,0,0,0,0,0,0,0,.o,.e,.e,.e,.a,.o,.o,.o,.o,.o,1984,missing,475 1987,17feb1984,.c,.e,.a,.e,1,2,3,2,1,1,.a,.e,,.e,.a,.j,.e,.o,.o,.o,7,2,3,1,1,1,475
Nigeria,NIG,475,1988,1,1,1,0,1,0,0,.e,0,.a,0,0,.e,0,0,0,0,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,1,1,0,0,.e,1,.a,1,0,.e,0,.e,.e,1,0,0,0,.e,0,0,0,0,0,0,.e,.e,0,.e,.e,.e,.e,.e,.j,.j,.j,.j,1,.n,.n,.n,.n,0,0,0,0,0,0,0,0,0,0,.o,.e,.e,.e,.a,.o,.o,.o,.o,.o,1984,missing,475 1988,17feb1984,.c,.e,.a,.e,1,2,3,2,1,1,.a,.e,,.e,.a,.j,.e,.o,.o,.o,8,3,4,1,1,1,475
Nigeria,NIG,475,1989,1,1,1,0,1,0,0,.e,0,.a,0,0,.e,0,0,0,0,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,1,1,0,0,.e,1,.a,1,0,.e,0,.e,.e,1,0,0,0,.e,0,0,0,0,0,0,.e,.e,0,.e,.e,.e,.e,.e,.j,.j,.j,.j,1,.n,.n,.n,.n,0,0,0,0,0,0,0,0,0,0,.o,.e,.e,.e,.a,.o,.o,.o,.o,.o,1984,missing,475 1989,17feb1984,.c,.e,.a,.e,1,2,3,2,1,1,.a,.e,,.e,.a,.j,.e,.o,.o,.o,9,4,5,1,1,1,475
Nigeria,NIG,475,1990,1,1,1,0,1,0,0,.e,0,.a,0,0,.e,0,0,0,0,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,1,1,0,0,.e,1,.a,1,0,.e,0,.e,.e,1,0,0,0,.e,0,0,0,0,0,0,.e,.e,0,.e,.e,.e,.e,.e,.j,.j,.j,.j,1,.n,.n,.n,.n,0,0,0,0,0,0,0,0,0,0,.o,.e,.e,.e,.a,.o,.o,.o,.o,.o,1984,missing,475 1990,17feb1984,.c,.e,.a,.e,1,2,3,2,1,1,.a,.e,,.e,.a,.j,.e,.o,.o,.o,10,5,6,1,1,1,475
Nigeria,NIG,475,1991,1,1,1,0,1,0,0,.e,0,.a,0,0,.e,0,0,0,0,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,1,1,0,0,.e,1,.a,1,0,.e,0,.e,.e,1,0,0,0,.e,0,0,0,0,0,0,.e,.e,0,.e,.e,.e,.e,.e,.j,.j,.j,.j,1,.n,.n,.n,.n,0,0,0,0,0,0,0,0,0,0,.o,.e,.e,.e,.a,.o,.o,.o,.o,.o,1984,missing,475 1991,17feb1984,.c,.e,.a,.e,1,2,3,2,1,1,.a,.e,,.e,.a,.j,.e,.o,.o,.o,11,6,7,1,1,1,475
Nigeria,NIG,475,1992,1,1,1,0,1,0,0,.e,0,.a,0,0,.e,0,0,0,0,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,1,1,0,0,.e,1,.a,1,1,.e,0,.e,.e,1,0,0,0,.e,0,0,0,0,0,0,.e,.e,0,.e,.e,.e,.e,.e,1,1,0,0,1,.n,.n,.n,.n,0,1,0,0,0,0,0,1,0,1,0,.e,.e,.e,1,0,0,.q,.e,.a,1984,missing,475 1992,17feb1984,.c,.e,.a,.e,1,2,3,2,1,1,1,.e,,.e,1,1,.e,3,.p,.p,12,7,8,1,1,1,475
Nigeria,NIG,475,1993,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,2,593,91,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,.a,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,.a,.a,0,1,.q,.a,.a,1992,Yes,475 1993,01oct1992,.c,.a,12jun1993,1,1,3,3,2,3,3,1,3,.m,2,1,1,3,3,3,3,13,8,1,0,0,0,475
Nigeria,NIG,475,1994,1,1,0,.a,.a,0,0,.e,0,.a,0,0,.e,0,0,.a,0,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,1,1,0,0,.e,1,.a,1,0,.e,0,.e,.e,1,0,0,0,.e,0,0,0,0,0,0,.e,.e,0,.e,.e,.e,.e,.e,.j,.j,.j,.j,1,.n,.n,.n,.n,.a,0,0,0,0,0,0,0,0,0,.o,.e,.e,.e,.a,.o,.o,.o,.o,.o,,missing,475 1994,.a,,.e,.a,.e,1,2,3,2,1,1,.a,.e,,.e,.a,.j,.e,.o,.o,.o,,9,,1,1,1,475
Nigeria,NIG,475,1995,1,1,0,.a,.a,0,0,.e,0,.a,0,0,.e,0,0,.a,0,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,0,.g,.g,.g,.g,1,5,1,0,.e,.a,.e,.e,0,0,0,0,.e,0,0,0,0,0,1,.e,.e,0,.e,.e,.e,.e,.e,.j,.j,.j,.j,1,.n,.n,.n,.n,1,0,0,0,0,0,0,0,0,0,.o,.e,.e,.e,.a,.o,.o,.o,.o,.o,,missing,475 1995,.a,,.e,.a,.e,.g,.g,3,1,1,1,.a,.e,,.e,.a,.j,.e,.o,.o,.o,,0,,1,1,1,475
Nigeria,NIG,475,1996,1,1,0,.a,.a,0,0,.e,0,.a,0,0,.e,0,0,.a,0,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,0,.g,.g,.g,.g,1,5,1,0,.e,.a,.e,.e,0,0,0,0,.e,0,0,0,0,0,1,.e,.e,0,.e,.e,.e,.e,.e,.j,.j,.j,.j,1,.n,.n,.n,.n,1,0,0,0,0,0,0,0,0,0,.o,.e,.e,.e,.a,.o,.o,.o,.o,.o,,missing,475 1996,.a,,.e,.a,.e,.g,.g,3,1,1,1,.a,.e,,.e,.a,.j,.e,.o,.o,.o,,0,,1,1,1,475
Nigeria,NIG,475,1997,1,1,0,.a,.a,0,0,.e,0,.a,0,0,.e,0,0,.a,0,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,0,.g,.g,.g,.g,1,5,1,0,.e,.a,.e,.e,0,0,0,0,.e,0,0,0,0,0,1,.e,.e,0,.e,.e,.e,.e,.e,.j,.j,.j,.j,1,.n,.n,.n,.n,1,0,0,0,0,0,0,0,0,0,.o,.e,.e,.e,.a,.o,.o,.o,.o,.o,,missing,475 1997,.a,,.e,.a,.e,.g,.g,3,1,1,1,.a,.e,,.e,.a,.j,.e,.o,.o,.o,,0,,1,1,1,475
Nigeria,NIG,475,1998,1,1,0,.a,.a,0,0,.e,0,.a,0,0,.e,0,0,.a,0,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,0,.g,.g,.g,.g,1,5,1,0,.e,.a,.e,.e,0,0,0,0,.e,0,0,0,0,0,1,.e,.e,0,.e,.e,.e,.e,.e,.j,.j,.j,.j,1,.n,.n,.n,.n,1,0,0,0,0,0,0,0,0,0,.o,.e,.e,.e,.a,.o,.o,.o,.o,.o,,missing,475 1998,.a,,.e,.a,.e,.g,.g,3,1,1,1,.a,.e,,.e,.a,.j,.e,.o,.o,.o,,0,,1,1,1,475
Nigeria,NIG,475,1999,1,1,0,.a,.a,0,0,.e,0,.a,0,0,.e,0,0,.a,0,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,0,.g,.g,.g,.g,1,5,1,0,.e,.a,.e,.e,0,0,0,0,.e,0,0,0,0,0,1,.e,.e,0,.e,.e,.e,.e,.e,.j,.j,.j,.j,1,.n,.n,.n,.n,1,0,0,0,0,0,0,0,0,1,1,.e,.e,.e,1,0,0,.q,.e,52.3,,missing,475 1999,.a,,.e,27feb1999,.e,.g,.g,3,1,1,1,.a,.e,,.e,.a,.j,.e,3,.p,.p,,0,,1,1,1,475
Nigeria,NIG,475,2000,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,2,360,109,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,5,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1999,Yes,475 2000,29may1999,.c,.o,.a,3,1,3,3,1,1,3,1,3,.m,1,1,1,3,.o,.o,.o,20,0,1,0,0,0,475
Nigeria,NIG,475,2001,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,2,360,109,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,5,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1999,Yes,475 2001,29may1999,.c,.o,.a,3,1,3,3,1,1,3,1,3,.m,1,1,1,3,.o,.o,.o,21,1,2,0,0,0,475
Nigeria,NIG,475,2002,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,2,360,109,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,5,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1999,Yes,475 2002,29may1999,.c,.o,.a,3,1,3,3,1,1,3,1,3,.m,1,1,1,3,.o,.o,.o,22,2,3,0,0,0,475
Nigeria,NIG,475,2003,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,2,360,109,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,5,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,.q,49.46,69.08,1999,Yes,475 2003,29may1999,.c,12apr2003,19apr2003,3,1,3,3,1,1,3,1,3,.m,1,1,1,3,3,1,3,23,3,4,0,0,0,475
Nigeria,NIG,475,2004,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,2,360,109,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,5,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1999,Yes,475 2004,29may1999,.c,.o,.a,3,1,3,3,1,1,3,1,3,.m,1,1,1,3,.o,.o,.o,24,4,5,0,0,0,475
Nigeria,NIG,475,2005,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,2,360,109,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,5,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1999,Yes,475 2005,29may1999,.c,.o,.a,3,1,3,3,1,1,3,1,3,.m,1,1,1,3,.o,.o,.o,25,5,6,0,0,0,475
Nigeria,NIG,475,2006,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,2,360,109,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,5,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1999,No,475 2006,29may1999,.c,.o,.a,1,1,3,3,1,1,2,1,3,.m,1,1,1,3,.o,.o,.o,26,6,7,0,0,0,475
Nigeria,NIG,475,2007,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,2,360,109,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,5,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,.q,.a,.a,1999,No,475 2007,29may1999,.c,21apr2007,21apr2007,1,1,3,3,1,1,2,1,3,.m,1,1,1,3,3,.p,.p,27,7,8,0,0,0,475
Nigeria,NIG,475,2008,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,2,360,109,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,5,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1999,No,475 2008,29may1999,.c,.o,.a,1,1,3,3,1,1,2,1,3,.m,1,1,1,3,.o,.o,.o,28,8,9,0,0,0,475
